강남스포츠문화센터,#,기타,#,요가,#,월수금,#,14:00~14:50,#,30000
강남스포츠문화센터,#,기타,#,요가,#,화목토,#,10:00~10:50,#,30000
강남스포츠문화센터,#,기타,#,요가,#,화목,#,17:00~18:20,#,30000
강남스포츠문화센터,#,운동,#,헬스,#,월화수목금토,#,06:00~08:50,#,45000
강남스포츠문화센터,#,기타,#,댄스로빅,#,월화수목금토,#,09:00~09:50,#,45000
강남스포츠문화센터,#,문화,#,방송댄스,#,월화수목금토,#,10:00~10:50,#,30000
강남스포츠문화센터,#,운동,#,수영,#,월수금,#,13:00~13:50,#,50000
강남스포츠문화센터,#,기타,#,아쿠아로빅,#,월수금,#,14:00~14:50,#,50000
강남스포츠문화센터,#,기타,#,아쿠아로빅,#,월수금,#,18:00~18:50,#,50000
강남스포츠문화센터,#,운동,#,골프,#,화목,#,11:00~11:50,#,60000
강남스포츠문화센터,#,운동,#,골프,#,월수금,#,12:00~12:50,#,80000
강남스포츠문화센터,#,운동,#,헬스,#,월화수목금토,#,09:00~12:50,#,45000
강남스포츠문화센터,#,운동,#,골프,#,화목,#,12:00~12:50,#,60000
강남스포츠문화센터,#,운동,#,골프,#,월수금,#,13:00~13:50,#,80000
강남스포츠문화센터,#,운동,#,헬스,#,월화수목금토,#,13:00~17:50,#,45000
강남스포츠문화센터,#,운동,#,헬스,#,월화수목금,#,18:00~21:50,#,45000
강남스포츠문화센터,#,운동,#,골프,#,화목,#,13:00~13:50,#,60000
강남스포츠문화센터,#,기타,#,단전,#,월화수목금토,#,06:20~07:10,#,45000
강남스포츠문화센터,#,기타,#,아쿠아로빅,#,화목,#,14:00~14:50,#,36000
강남스포츠문화센터,#,기타,#,아쿠아로빅,#,월수금,#,08:00~08:50,#,50000
강남스포츠문화센터,#,운동,#,수영,#,월수금,#,06:00~06:50,#,50000
강남스포츠문화센터,#,운동,#,골프,#,토,#,16:00~17:50,#,40000
강남스포츠문화센터,#,기타,#,단전,#,월화수목금토,#,09:00~09:50,#,45000
강남스포츠문화센터,#,문화,#,나이트댄스,#,월화수목금토,#,19:00~19:50,#,30000
강남스포츠문화센터,#,문화,#,나이트댄스,#,월화수목금토,#,20:30~21:50,#,30000
